A,C,P,B,L,R,LA
2,7,84,29.18569946,188.2669983,0.920000017,58
2,7,87,32.30720139,154.7330017,0.980000019,59
2,7,90,38.93069839,220.0670013,0.959999979,60
2,8,75,18.40620041,171.1999969,0.879999995,61
2,8,78,22.72290039,103.5329971,0.980000019,62
2,8,81,21.34219933,251,0.860000014,63
2,8,84,30.04800034,210.6000061,0.879999995,64
2,8,90,41.7519989,237.5330048,0.980000019,65
1,1,60,6.8759799,1702.170044,0.259999991,66
1,1,66,10.77130032,744.4439697,0.439999998,67
1,1,78,10.84939957,444.5580139,0.600000024,68
1,1,81,8.961899757,370,0.699999988,69
1,1,90,11.2276001,318.5029907,0.680000007,70
1,2,66,8.887069702,703.0609741,0.519999981,71
1,2,84,10.90139961,240.4759979,0.74000001,72
1,2,90,13.46720028,323.3330078,0.699999988,73
1,3,60,10.83959961,556.6669922,0.579999983,74
1,3,84,11.23729992,233.3329926,0.819999993,75
1,3,87,9.236009598,318.5029907,0.699999988,76
1,3,90,13.49330044,206.0540009,0.800000012,77
1,4,84,9.294569969,286.6669922,0.720000029,78
1,4,87,13.45750046,301.2929993,0.720000029,79
1,4,90,15.73620033,260.5559998,0.720000029,80
1,5,87,17.65940094,188.8439941,0.839999974,81
1,5,90,19.89909935,276.6669922,0.759999991,82
1,6,84,13.05650043,420,0.579999983,83
1,6,87,17.6529007,260.5559998,0.720000029,84
1,6,90,18.25320053,317.6870117,0.720000029,85
1,7,87,15.71990013,202.4490051,0.800000012,86
1,8,78,9.236009598,343.6879883,0.660000026,87
3,1,60,14.98760033,165.3329926,0.980000019,0
3,1,66,16.83279991,205.5330048,0.920000017,1
3,1,78,18.69750023,164.5330048,0.980000019,2
3,1,81,18.73329926,165.1329956,0.980000019,3
3,1,87,18.88380051,188.2669983,0.959999979,4
3,1,90,21.65620041,223.7330017,0.980000019,5
3,2,60,13.10009956,113.1999969,1,6
3,2,66,16.8458004,121,1,7
3,2,78,18.69420052,110.4000015,1,8
3,2,84,25.01959991,123.7330017,0.980000019,9
3,2,87,19.25309944,121.4000015,1,10
3,2,90,28.85680008,201,1,11
3,3,60,18.70400047,111.5999985,1,12
3,3,81,20.61750031,100.8000031,1,13
3,3,84,19.98110008,160.6000061,1,14
3,3,87,23.94549942,160.3999939,1,15
3,3,90,26.90099907,200.3999939,1,16
3,4,81,18.90329933,121,1,17
3,4,84,23.91950035,160.6000061,1,18
3,4,87,32.8506012,213.9329987,0.980000019,19
3,4,90,35.46929932,221,1,20
3,5,87,35.48880005,181.6000061,1,21
3,5,90,42.79759979,220.3999939,1,22
3,6,84,27.78230095,140.1999969,1,23
3,6,87,33.18980026,180.3999939,1,24
3,6,90,42.08309937,240.1999969,1,25
3,7,84,30.08790016,170.6000061,1,26
3,7,87,33.52000046,190,1,27
3,7,90,40.53570175,260,1,28
3,8,78,23.66729927,145.5330048,0.980000019,29
3,8,81,22.23460007,170.6000061,1,30
3,8,84,31.14290047,170.1999969,1,31
3,8,90,43.50419998,300.7999878,1,32
2,1,60,14.15139961,303.8670044,0.759999991,33
2,1,66,16.14620018,151.223999,0.920000017,34
2,1,78,17.99469948,217.0670013,0.879999995,35
2,1,81,17.98159981,137.0670013,0.959999979,36
2,1,87,18.24600029,162.8569946,0.920000017,37
2,1,90,20.79319954,215.3329926,0.920000017,38
2,2,60,12.2347002,133.7330017,0.920000017,39
2,2,66,16.07139969,175.4420013,0.839999974,40
2,2,78,18.02070045,123.7330017,0.920000017,41
2,2,84,24.27120018,200.3999939,0.839999974,42
2,2,87,18.58279991,104.5329971,0.980000019,43
2,2,90,27.76840019,154.1329956,0.980000019,44
2,3,60,18.03039932,191.8000031,0.860000014,45
2,3,84,19.04319954,177.4669952,0.899999976,46
2,3,87,23.05319977,151.1999969,0.939999998,47
2,3,90,25.88100052,141.1999969,1,48
2,4,81,18.24600029,147.0670013,0.899999976,49
2,4,84,23.03370094,123.3330002,0.980000019,50
2,4,87,31.79470062,222,0.920000017,51
2,4,90,34.19139862,150.3999939,1,52
2,5,87,34.23040009,163.2649994,0.920000017,53
2,5,90,41.40499878,164.9329987,0.980000019,54
2,6,84,26.95170021,182.8000031,0.879999995,55
2,6,87,31.92480087,144.3329926,0.980000019,56
2,6,90,40.5530014,210.3999939,0.939999998,57
2,7,84,29.26059914,176.1329956,0.920000017,58
2,7,87,32.2779007,155.1329956,0.980000019,59
2,7,90,38.92100143,190,1,60
2,8,75,18.37700081,227.279007,0.839999974,61
2,8,78,22.6935997,157.2669983,0.899999976,62
2,8,81,21.36170006,145.1329956,0.980000019,63
2,8,84,30.05120087,185.2380066,0.899999976,64
2,8,90,41.69020081,273.3330078,0.920000017,65
1,1,60,6.892250061,1260.880005,0.360000014,66
1,1,66,10.74530029,943.6170044,0.379999995,67
1,1,78,10.84939957,281.2929993,0.699999988,68
1,1,81,8.981419563,290,0.720000029,69
1,1,90,11.2112999,260,0.74000001,70
1,2,66,8.887069702,503.3330078,0.560000002,71
1,2,84,10.83959961,343.3330078,0.680000007,72
1,2,90,13.44120026,336.6669922,0.720000029,73
1,3,60,10.82330036,485.3739929,0.560000002,74
1,3,84,11.19509983,286.6669922,0.759999991,75
1,3,87,9.236009598,380,0.680000007,76
1,3,90,13.46070004,390,0.699999988,77
1,4,84,9.314089775,313.3330078,0.720000029,78
1,4,87,13.48349953,283.3330078,0.74000001,79
1,4,90,15.6548996,302.2219849,0.699999988,80
1,5,87,17.53580093,386.6669922,0.639999986,81
1,5,90,19.82099915,284.4440002,0.699999988,82
1,6,84,13.05000019,380,0.620000005,83
1,6,87,17.59440041,360,0.660000026,84
1,6,90,18.25650024,433.3330078,0.720000029,85
1,7,87,15.64830017,330,0.680000007,86
1,8,78,9.216489792,300,0.720000029,87
3,1,60,15.01360035,208.9329987,0.939999998,0
3,1,66,16.81979942,165.7330017,0.980000019,1
3,1,78,18.70070076,179.4669952,0.959999979,2
3,1,81,18.73329926,150.8000031,1,3
3,1,87,18.89999962,162,1,4
3,1,90,21.67900085,210.8000031,1,5
3,2,60,13.04160023,112.8000031,1,6
3,2,66,16.83279991,134.1329956,0.980000019,7
3,2,78,18.71699905,110.5999985,1,8
3,2,84,25.00659943,110.5999985,1,9
3,2,87,19.26609993,120.4000015,1,10
3,2,90,28.85359955,201,1,11
3,3,60,18.69099998,110.4000015,1,12
3,3,81,20.63699913,101.4000015,1,13
3,3,84,19.95499992,160.8000031,1,14
3,3,87,23.96179962,161.1999969,1,15
3,3,90,26.88800049,200,1,16
3,4,81,18.88380051,120.5999985,1,17
3,4,84,23.91950035,160.8000031,1,18
3,4,87,32.8667984,201,1,19
3,4,90,35.4659996,220.6000061,1,20
3,5,87,35.47909927,193.3329926,0.980000019,21
3,5,90,42.82690048,220.1999969,1,22
3,6,84,27.78549957,140.1999969,1,23
3,6,87,33.19950104,193.3329926,0.980000019,24
3,6,90,42.09939957,240,1,25
3,7,84,30.08139992,170.3999939,1,26
3,7,87,33.54600143,190.6000061,1,27
3,7,90,40.55199814,260.3999939,1,28
3,8,78,23.6413002,131,1,29
3,8,81,22.20529938,170.3999939,1,30
3,8,84,31.12660027,170.6000061,1,31
3,8,90,43.50749969,300,1,32
2,1,60,14.18389988,344.5580139,0.699999988,33
2,1,66,16.10720062,257.0669861,0.819999993,34
2,1,78,17.96859932,136.6670074,0.959999979,35
2,1,81,17.98810005,164.5330048,0.920000017,36
2,1,87,18.18420029,147.8670044,0.959999979,37
2,1,90,20.77689934,187.4669952,0.959999979,38
2,2,60,12.2184,160.1999969,0.879999995,39
2,2,66,16.07139969,280.6000061,0.779999971,40
2,2,78,17.98810005,177.4669952,0.860000014,41
2,2,84,24.31999969,121.5999985,0.939999998,42
2,2,87,18.55669975,132,0.939999998,43
2,2,90,27.77169991,167.8670044,0.959999979,44
2,3,60,18.02070045,152.1999969,0.899999976,45
2,3,84,19.01709938,163.7330017,0.920000017,46
2,3,87,23.04990005,138.2669983,0.959999979,47
2,3,90,25.89069939,195.7330017,0.939999998,48
2,4,81,18.23950005,160.6000061,0.899999976,49
2,4,84,23.0564003,150.8000031,0.939999998,50
2,4,87,31.77519989,166.6670074,0.959999979,51
2,4,90,34.22719955,163.7330017,0.980000019,52
2,5,87,34.24340057,162.8569946,0.920000017,53
2,5,90,41.42449951,165.7330017,0.980000019,54
2,6,84,26.90940094,194.1329956,0.879999995,55
2,6,87,31.93129921,130.3999939,1,56
2,6,90,40.55630112,164.1999969,1,57
2,7,84,29.25079918,149.8670044,0.959999979,58
2,7,87,32.29090118,153.9329987,0.980000019,59
2,7,90,38.94380188,204.7330017,0.980000019,60
2,8,75,18.45829964,170.6000061,0.899999976,61
2,8,78,22.67740059,183.9329987,0.879999995,62
2,8,81,21.36829948,212.1999969,0.879999995,63
2,8,84,30.04800034,225.5330048,0.879999995,64
2,8,90,41.74549866,236.1329956,0.980000019,65
1,1,60,6.902009964,1156.670044,0.379999995,66
1,1,66,10.80060005,594.2180176,0.460000008,67
1,1,78,10.84609985,543.3330078,0.639999986,68
1,1,81,8.961899757,290,0.720000029,69
1,1,90,11.19509983,486.6669922,0.620000005,70
1,2,66,8.88381958,623.3330078,0.479999989,71
1,2,84,10.81029987,676.6669922,0.519999981,72
1,2,90,13.48680019,310,0.74000001,73
1,3,60,10.78759956,716.6669922,0.519999981,74
1,3,84,11.23729992,193.3329926,0.819999993,75
1,3,87,9.333609581,166.6670074,0.860000014,76
1,3,90,13.46720028,283.3330078,0.74000001,77
1,4,84,9.304329872,273.3330078,0.720000029,78
1,4,87,13.48029995,230,0.819999993,79
1,4,90,15.72970009,320,0.74000001,80
1,5,87,17.64970016,226.6670074,0.819999993,81
1,5,90,19.91209984,250,0.800000012,82
1,6,84,13.09549999,332.1090088,0.720000029,83
1,6,87,17.54879951,379.3200073,0.699999988,84
1,6,90,18.22069931,405.5559998,0.660000026,85
1,7,87,15.64509964,520,0.620000005,86
1,8,78,9.278300285,300,0.74000001,87
3,1,60,15.02009964,170.3329926,0.980000019,0
3,1,66,16.81649971,165.3329926,0.980000019,1
3,1,78,18.70400047,151.8000031,1,2
3,1,81,18.7071991,163.5330048,0.980000019,3
3,1,87,18.89999962,161.6000061,1,4
3,1,90,21.68230057,224.5330048,0.980000019,5
3,2,60,13.05130005,126.1330032,0.980000019,6
3,2,66,16.83930016,147.0670013,0.959999979,7
3,2,78,18.72030067,111.1999969,1,8
3,2,84,25.00659943,124.5329971,0.980000019,9
3,2,87,19.26280022,120.5999985,1,10
3,2,90,28.8307991,200.6000061,1,11
3,3,60,18.71699905,110,1,12
3,3,81,20.62400055,100.5999985,1,13
3,3,84,19.93880081,160.6000061,1,14
3,3,87,23.93899918,161.1999969,1,15
3,3,90,26.90430069,200.3999939,1,16
3,4,81,18.89679909,121,1,17
3,4,84,23.91629982,160.6000061,1,18
3,4,87,32.86360168,201,1,19
3,4,90,35.46279907,234.5330048,0.980000019,20
3,5,87,35.49530029,180.1999969,1,21
3,5,90,42.81060028,220.8000031,1,22
3,6,84,27.80509949,141,1,23
3,6,87,33.19950104,180.6000061,1,24
3,6,90,42.1189003,240.3999939,1,25
3,7,84,30.0618,170.3999939,1,26
3,7,87,33.54600143,190.6000061,1,27
3,7,90,40.55519867,261.3999939,1,28
3,8,78,23.6576004,145.9329987,0.980000019,29
3,8,81,22.20859909,170.6000061,1,30
3,8,84,31.15589905,170.6000061,1,31
3,8,90,43.46519852,313.3330078,0.980000019,32
2,1,60,14.22949982,301.4670105,0.759999991,33
2,1,66,16.12999916,217.4669952,0.860000014,34
2,1,78,17.97509956,203.3329926,0.879999995,35
2,1,81,18.0109005,205.3329926,0.860000014,36
2,1,87,18.12240028,187.8670044,0.920000017,37
2,1,90,20.78339958,188.2669983,0.959999979,38
2,2,60,12.24440002,133.9329987,0.920000017,39
2,2,66,16.08119965,147.2669983,0.920000017,40
2,2,78,18.01740074,191,0.839999974,41
2,2,84,24.30369949,147.8670044,0.899999976,42
2,2,87,18.53720093,158.2669983,0.899999976,43
2,2,90,27.78790092,167.0670013,0.959999979,44
2,3,60,18.06299973,219.6670074,0.800000012,45
2,3,84,19.03019905,192.8000031,0.899999976,46
2,3,87,23.06940079,137.8670044,0.959999979,47
2,3,90,25.85169983,140.8000031,1,48
2,4,81,18.20369911,174.1329956,0.879999995,49
2,4,84,23.06290054,137.4669952,0.959999979,50
2,4,87,31.78170013,140.8000031,1,51
2,4,90,34.21409988,163.3329926,0.980000019,52
2,5,87,34.23040009,150.8670044,0.959999979,53
2,5,90,41.39849854,178.6670074,0.959999979,54
2,6,84,26.90940094,209.6600037,0.879999995,55
2,6,87,31.92160034,143.9329987,0.980000019,56
2,6,90,40.50419998,175.7330017,0.980000019,57
2,7,84,29.19549942,214.5330048,0.879999995,58
2,7,87,32.31689835,141.3999939,1,59
2,7,90,38.99250031,216.6670074,0.959999979,60
2,8,75,18.35090065,197.0670013,0.839999974,61
2,8,78,22.6317997,170.3999939,0.879999995,62
2,8,81,21.42359924,158.0670013,0.959999979,63
2,8,84,30.05120087,158.0670013,0.959999979,64
2,8,90,41.72919846,262.6000061,0.939999998,65
1,1,60,6.918270111,1202.780029,0.319999993,66
1,1,66,10.77779961,852.7210083,0.400000006,67
1,1,78,10.85589981,450,0.620000005,68
1,1,81,8.96514988,263.3330078,0.74000001,69
1,1,90,11.17879963,553.3330078,0.660000026,70
1,2,66,8.88381958,770,0.460000008,71
1,2,84,10.85589981,308.5029907,0.680000007,72
1,2,90,13.42819977,416.6669922,0.620000005,73
1,3,60,10.82979965,490,0.560000002,74
1,3,84,11.15600014,420,0.620000005,75
1,3,87,9.268540382,380,0.699999988,76
1,3,90,13.47049999,310,0.74000001,77
1,4,84,9.307579994,246.6670074,0.800000012,78
1,4,87,13.48349953,233.2649994,0.800000012,79
1,4,90,15.7166996,306.6669922,0.720000029,80
1,5,87,17.58790016,293.3330078,0.74000001,81
1,5,90,19.84049988,356.6669922,0.680000007,82
1,6,84,13.02719975,495.3739929,0.560000002,83
1,6,87,17.61389923,400,0.660000026,84
1,6,90,18.24020004,331.2929993,0.720000029,85
1,7,87,15.74590015,240,0.800000012,86
1,8,78,9.161190033,566.6669922,0.540000022,87
3,1,60,14.97780037,167.6869965,0.959999979,0
3,1,66,16.82629967,179.0670013,0.959999979,1
3,1,78,18.69420052,150.8000031,1,2
3,1,81,18.7397995,164.7330017,0.980000019,3
3,1,87,18.85770035,160.6000061,1,4
3,1,90,21.68549919,211.6000061,1,5
3,2,60,13.07740021,112.8000031,1,6
3,2,66,16.84250069,160.6000061,0.939999998,7
3,2,78,18.69750023,110.1999969,1,8
3,2,84,24.98380089,110.1999969,1,9
3,2,87,19.22380066,120.1999969,1,10
3,2,90,28.8307991,200.1999969,1,11
3,3,60,18.7071991,110.4000015,1,12
3,3,81,20.61420059,100.5999985,1,13
3,3,84,19.96150017,160.3999939,1,14
3,3,87,23.94879913,160.6000061,1,15
3,3,90,26.88800049,200.6000061,1,16
3,4,81,18.88699913,121.4000015,1,17
3,4,84,23.91300011,160.6000061,1,18
3,4,87,32.83760071,214.1329956,0.980000019,19
3,4,90,35.45299912,220.8000031,1,20
3,5,87,35.50180054,180.8000031,1,21
3,5,90,42.81060028,220,1,22
3,6,84,27.79199982,140.3999939,1,23
3,6,87,33.18980026,180.3999939,1,24
3,6,90,42.07659912,240.1999969,1,25
3,7,84,30.0618,170.1999969,1,26
3,7,87,33.5265007,190.1999969,1,27
3,7,90,40.54869843,260.6000061,1,28
3,8,78,23.64450073,131.1999969,1,29
3,8,81,22.22480011,171.6000061,1,30
3,8,84,31.10709953,171,1,31
3,8,90,43.49440002,300,1,32
2,1,60,14.20670033,408.9330139,0.699999988,33
2,1,66,16.08769989,190.8000031,0.879999995,34
2,1,78,17.99790001,151.1999969,0.939999998,35
2,1,81,17.99790001,179.0670013,0.899999976,36
2,1,87,18.15169907,202,0.879999995,37
2,1,90,20.82239914,216.1329956,0.939999998,38
2,2,60,12.27690029,94.73329926,0.980000019,39
2,2,66,16.06809998,267.4670105,0.819999993,40
2,2,78,18.04669952,137.0670013,0.920000017,41
2,2,84,24.32649994,107.0670013,0.959999979,42
2,2,87,18.55349922,159.0670013,0.899999976,43
2,2,90,27.77820015,154.1329956,0.980000019,44
2,3,60,18.05970001,165.5330048,0.879999995,45
2,3,84,19.02359962,137.8670044,0.959999979,46
2,3,87,23.11170006,125.3330002,0.980000019,47
2,3,90,25.85169983,167.4669952,0.959999979,48
2,4,81,18.22319984,147.6670074,0.920000017,49
2,4,84,23.04019928,123.3330002,0.980000019,50
2,4,87,31.78820038,153.7330017,0.980000019,51
2,4,90,34.22719955,163.7330017,0.980000019,52
2,5,87,34.24020004,134.9329987,0.980000019,53
2,5,90,41.40499878,193.1999969,0.939999998,54
2,6,84,26.94519997,140.8000031,0.939999998,55
2,6,87,31.94109917,144.1329956,0.980000019,56
2,6,90,40.55630112,164.1999969,1,57
2,7,84,29.24430084,190.6670074,0.899999976,58
2,7,87,32.30720139,140.6000061,1,59
2,7,90,38.95349884,205.7330017,0.980000019,60
2,8,75,18.40299988,197.6670074,0.839999974,61
2,8,78,22.68059921,183.9329987,0.860000014,62
2,8,81,21.31949997,304.3330078,0.819999993,63
2,8,84,30.08049965,251.6000061,0.879999995,64
2,8,90,41.70000076,274.9330139,0.920000017,65
1,1,60,6.902009964,959.0910034,0.400000006,66
1,1,66,10.81359959,743.3330078,0.479999989,67
1,1,78,10.79080009,988.776001,0.460000008,68
1,1,81,8.939120293,303.3330078,0.699999988,69
1,1,90,11.18529987,345.7139893,0.680000007,70
1,2,66,8.913100243,390.1359863,0.600000024,71
1,2,84,10.82979965,490,0.579999983,72
1,2,90,13.49650002,256.6669922,0.839999974,73
1,3,60,10.81359959,530,0.579999983,74
1,3,84,11.17230034,386.5310059,0.680000007,75
1,3,87,9.21323967,340,0.699999988,76
1,3,90,13.45100021,403.3330078,0.699999988,77
1,4,84,9.353130341,141.6329956,0.860000014,78
1,4,87,13.42500019,310,0.699999988,79
1,4,90,15.67109966,466.6669922,0.620000005,80
1,5,87,17.6529007,200,0.860000014,81
1,5,90,19.90889931,236.6670074,0.800000012,82
1,6,84,13.06299973,566.6669922,0.560000002,83
1,6,87,17.62369919,365.7139893,0.720000029,84
1,6,90,18.23690033,326.6669922,0.74000001,85
1,7,87,15.70689964,333.3330078,0.720000029,86
1,8,78,9.219750404,273.3330078,0.74000001,87
3,1,60,14.97459984,235.5099945,0.860000014,0
3,1,66,16.83279991,163.5330048,0.980000019,1
3,1,78,18.70070076,151.8000031,1,2
3,1,81,18.71369934,150.1999969,1,3
3,1,87,18.88380051,161.1999969,1,4
3,1,90,21.68880081,211.3999939,1,5
3,2,60,13.04810047,125.1330032,0.980000019,6
3,2,66,16.8458004,134.7330017,0.980000019,7
3,2,78,18.69420052,124.1330032,0.980000019,8
3,2,84,25.00979996,111,1,9
3,2,87,19.24329948,120.8000031,1,10
3,2,90,28.86330032,201.1999969,1,11
3,3,60,18.7071991,111.5999985,1,12
3,3,81,20.6012001,100.8000031,1,13
3,3,84,19.95499992,174.5330048,0.980000019,14
3,3,87,23.94879913,160.8000031,1,15
3,3,90,26.88800049,200.6000061,1,16
3,4,81,18.86420059,120.4000015,1,17
3,4,84,23.94879913,161.6000061,1,18
3,4,87,32.84080124,201.3999939,1,19
3,4,90,35.44649887,220.6000061,1,20
3,5,87,35.49860001,194.3329926,0.980000019,21
3,5,90,42.82040024,221.3999939,1,22
3,6,84,27.79199982,140.3999939,1,23
3,6,87,33.19950104,180.1999969,1,24
3,6,90,42.11569977,240.1999969,1,25
3,7,84,30.08790016,183.3329926,0.980000019,26
3,7,87,33.54600143,190,1,27
3,7,90,40.53570175,260.2000122,1,28
3,8,78,23.65430069,132.8000031,1,29
3,8,81,22.22480011,171.3999939,1,30
3,8,84,31.11030006,197.4669952,0.959999979,31
3,8,90,43.48139954,300.2000122,1,32
2,1,60,14.17739964,347.9710083,0.620000005,33
2,1,66,16.09420013,256.6669922,0.819999993,34
2,1,78,17.99469948,176.6670074,0.899999976,35
2,1,81,17.99469948,217.8670044,0.899999976,36
2,1,87,18.15169907,160.3999939,0.939999998,37
2,1,90,20.78989983,175.3329926,0.980000019,38
2,2,60,12.25090027,121.4000015,0.939999998,39
2,2,66,16.11689949,173.5330048,0.899999976,40
2,2,78,18.02070045,110.8000031,0.939999998,41
2,2,84,24.31019974,174.5330048,0.860000014,42
2,2,87,18.54369926,186.4629974,0.839999974,43
2,2,90,27.79120064,167.4669952,0.959999979,44
2,3,60,18.02070045,98.23130035,0.939999998,45
2,3,84,19.07239914,163.3329926,0.920000017,46
2,3,87,23.07600021,124.9329987,0.980000019,47
2,3,90,25.88419914,141.1999969,1,48
2,4,81,18.22649956,161.8000031,0.899999976,49
2,4,84,23.04019928,123.7330017,0.980000019,50
2,4,87,31.8239994,154.5330048,0.980000019,51
2,4,90,34.22060013,177.0670013,0.959999979,52
2,5,87,34.21409988,150.0679932,0.939999998,53
2,5,90,41.37239838,164.5330048,0.980000019,54
2,6,84,26.93869972,207.8670044,0.860000014,55
2,6,87,31.94759941,156.8670044,0.959999979,56
2,6,90,40.50419998,208.1999969,0.939999998,57
2,7,84,29.27029991,192.2669983,0.899999976,58
2,7,87,32.28440094,167.4669952,0.959999979,59
2,7,90,38.87220001,244.9329987,0.920000017,60
2,8,75,18.39970016,197.4669952,0.839999974,61
2,8,78,22.6935997,130.6000061,0.939999998,62
2,8,81,21.41049957,184.1329956,0.920000017,63
2,8,84,30.08049965,211,0.879999995,64
2,8,90,41.69670105,288.0270081,0.899999976,65
1,1,60,6.8759799,1316.670044,0.340000004,66
1,1,66,10.80060005,661.1110229,0.540000022,67
1,1,78,10.86559963,463.3330078,0.600000024,68
1,1,81,8.968400002,330,0.720000029,69
1,1,90,11.26340008,206.6670074,0.819999993,70
1,2,66,8.90334034,450,0.600000024,71
1,2,84,10.84609985,397.2219849,0.620000005,72
1,2,90,13.48999977,230,0.800000012,73
1,3,60,10.8526001,322.1090088,0.699999988,74
1,3,84,11.13969994,386.5310059,0.639999986,75
1,3,87,9.23927021,406.6669922,0.660000026,76
1,3,90,13.48349953,296.6669922,0.720000029,77
1,4,84,9.281559944,260,0.74000001,78
1,4,87,13.50949955,230,0.819999993,79
1,4,90,15.73939991,240,0.800000012,80
1,5,87,17.54560089,386.6669922,0.660000026,81
1,5,90,19.83729935,236.6670074,0.779999971,82
1,6,84,13.03369999,433.3330078,0.639999986,83
1,6,87,17.65620041,216.0540009,0.800000012,84
1,6,90,18.25970078,336.1109924,0.699999988,85
1,7,87,15.65810013,440,0.660000026,86
1,8,78,9.242520332,340,0.720000029,87
3,1,60,14.97130013,166.3329926,0.980000019,0
3,1,66,16.85230064,167.3329926,0.980000019,1
3,1,78,18.69750023,150.6000061,1,2
3,1,81,18.72999954,151,1,3
3,1,87,18.91300011,174.9329987,0.980000019,4
3,1,90,21.6692009,210.8000031,1,5
3,2,60,13.03829956,113.1999969,1,6
3,2,66,16.8003006,120.5999985,1,7
3,2,78,18.72999954,111,1,8
3,2,84,24.99679947,110.4000015,1,9
3,2,87,19.28230095,133.9329987,0.980000019,10
3,2,90,28.81130028,200,1,11
3,3,60,18.7234993,111.8000031,1,12
3,3,81,20.63050079,101.1999969,1,13
3,3,84,19.95829964,161,1,14
3,3,87,23.93580055,160.1999969,1,15
3,3,90,26.9368,202.8000031,1,16
3,4,81,18.89999962,120.8000031,1,17
3,4,84,23.93580055,161.1999969,1,18
3,4,87,32.82780075,200.3999939,1,19
3,4,90,35.44329834,220.1999969,1,20
3,5,87,35.50510025,181.3999939,1,21
3,5,90,42.80410004,220.8000031,1,22
3,6,84,27.80830002,140.8000031,1,23
3,6,87,33.19300079,193.3329926,0.980000019,24
3,6,90,42.09939957,241.8000031,1,25
3,7,84,30.08139992,171,1,26
3,7,87,33.54930115,190.3999939,1,27
3,7,90,40.54539871,260.2000122,1,28
3,8,78,23.63479996,130.6000061,1,29
3,8,81,22.21179962,171.6000061,1,30
3,8,84,31.14290047,170.6000061,1,31
3,8,90,43.48139954,300.2000122,1,32
2,1,60,14.15470028,356,0.680000007,33
2,1,66,16.09740067,203.7330017,0.860000014,34
2,1,78,17.98489952,217.0670013,0.860000014,35
2,1,81,17.97839928,164.5330048,0.920000017,36
2,1,87,18.19070053,134.8300018,0.959999979,37
2,1,90,20.76709938,161.1999969,1,38
2,2,60,12.20860004,147.4669952,0.899999976,39
2,2,66,16.08769989,133.9329987,0.920000017,40
2,2,78,18.03039932,111.4000015,0.939999998,41
2,2,84,24.35580063,134.1329956,0.920000017,42
2,2,87,18.59900093,197.8670044,0.879999995,43
2,2,90,27.79120064,167.4669952,0.959999979,44
2,3,60,18.06949997,153,0.899999976,45
2,3,84,19.03339958,137.0670013,0.959999979,46
2,3,87,23.06290054,137.4669952,0.959999979,47
2,3,90,25.85820007,168.6670074,0.959999979,48
2,4,81,18.22319984,120.1999969,0.939999998,49
2,4,84,23.04669952,124.1330032,0.980000019,50
2,4,87,31.80120087,140,1,51
2,4,90,34.24670029,177.8670044,0.959999979,52
2,5,87,34.20759964,147.4669952,0.959999979,53
2,5,90,41.36270142,191.6000061,0.939999998,54
2,6,84,26.93549919,154.9329987,0.920000017,55
2,6,87,31.92480087,158.2669983,0.959999979,56
2,6,90,40.50749969,203.8000031,0.939999998,57
2,7,84,29.23130035,191.0670013,0.899999976,58
2,7,87,32.30059814,195.0339966,0.899999976,59
2,7,90,38.94049835,204.9329987,0.980000019,60
2,8,75,18.38999939,170.6000061,0.899999976,61
2,8,78,22.67410088,143.5330048,0.920000017,62
2,8,81,21.38780022,212,0.899999976,63
2,8,84,30.06749916,157.4669952,0.959999979,64
2,8,90,41.7519989,274.9330139,0.939999998,65
1,1,60,6.840199947,1260.880005,0.300000012,66
1,1,66,10.74530029,956.6669922,0.400000006,67
1,1,78,10.77779961,787.5889893,0.439999998,68
1,1,81,8.939120293,343.3330078,0.680000007,69
1,1,90,11.19180012,413.7409973,0.620000005,70
1,2,66,8.909850121,417.3469849,0.639999986,71
1,2,84,10.82979965,397.2219849,0.639999986,72
1,2,90,13.47379971,301.2929993,0.720000029,73
1,3,60,10.84609985,476.6669922,0.639999986,74
1,3,84,11.1267004,393.3330078,0.639999986,75
1,3,87,9.297820091,166.6670074,0.839999974,76
1,3,90,13.42500019,505.3739929,0.639999986,77
1,4,84,9.317339897,193.3329926,0.839999974,78
1,4,87,13.51599979,233.2649994,0.779999971,79
1,4,90,15.65159988,346.6669922,0.680000007,80
1,5,87,17.62369919,226.6670074,0.800000012,81
1,5,90,19.86330032,348.5029907,0.720000029,82
1,6,84,13.05319977,486.6669922,0.560000002,83
1,6,87,17.62039948,386.6669922,0.74000001,84
1,6,90,18.18810081,420,0.660000026,85
1,7,87,15.76220036,213.3329926,0.819999993,86
1,8,78,9.232760429,460,0.660000026,87
3,1,60,15.02009964,194.3999939,0.939999998,0
3,1,66,16.8458004,165.3329926,0.980000019,1
3,1,78,18.72680092,164.3329926,0.980000019,2
3,1,81,18.72680092,151.1999969,1,3
3,1,87,18.88699913,174.1329956,0.980000019,4
3,1,90,21.68230057,210.8000031,1,5
3,2,60,13.06110001,124.7330017,0.980000019,6
3,2,66,16.82299995,120.1999969,1,7
3,2,78,18.70400047,110.8000031,1,8
3,2,84,25.01959991,111.4000015,1,9
3,2,87,19.24979973,120.5999985,1,10
3,2,90,28.83410072,200.6000061,1,11
3,3,60,18.69099998,110.1999969,1,12
3,3,81,20.61100006,100.4000015,1,13
3,3,84,19.96809959,161.3999939,1,14
3,3,87,23.97159958,160.3999939,1,15
3,3,90,26.90099907,200.8000031,1,16
3,4,81,18.88050079,120.8000031,1,17
3,4,84,23.91629982,160.6000061,1,18
3,4,87,32.8667984,201,1,19
