A,C,P,B,L,R,LA
3,4,87,32.8538,201.2,1,19
3,4,87,32.8376,200.2,1,19
3,4,87,32.8441,200.6,1,19
3,4,87,32.8571,201.2,1,19
3,4,87,32.8441,200.4,1,19
3,4,87,32.8441,200.6,1,19
3,4,87,32.8311,201,1,19
3,4,87,32.8213,200.2,1,19
3,4,87,32.8441,200.8,1,19
3,4,87,32.8213,200.4,1,19
3,4,87,32.8311,200.2,1,19
3,4,87,32.8571,200.8,1,19
3,4,87,32.8343,201,1,19
3,4,87,32.8408,200.816,0.98,19
3,4,87,32.8278,200.6,1,19
3,4,87,32.8245,200.6,1,19
3,4,87,32.8376,200.6,1,19
3,4,87,32.8213,200.4,1,19
3,4,87,32.8441,201.2,1,19
3,4,90,35.4433,221.4,1,20
3,4,90,35.4465,220,1,20
3,4,90,35.44,220.6,1,20
3,4,90,35.4368,220,1,20
3,4,90,35.4498,221.2,1,20
3,4,90,35.4498,222.2,1,20
3,4,90,35.4335,220.4,1,20
3,4,90,35.453,220.8,1,20
3,4,90,35.4303,220.4,1,20
3,4,90,35.4628,222,1,20
3,4,90,35.4205,220,1,20
3,4,90,35.427,220,1,20
3,4,90,35.4465,220.4,1,20
3,4,90,35.4433,221,1,20
3,4,90,35.4335,220.8,1,20
3,4,90,35.4335,220,1,20
3,4,90,35.44,221,1,20
3,4,90,35.4303,220,1,20
3,4,90,35.4368,220,1,20
3,4,90,35.4465,220.2,1,20
3,4,90,35.4335,220.6,1,20
3,4,90,35.4498,221,1,20
3,4,90,35.4335,220.6,1,20
3,4,90,35.4433,220.2,1,20
3,4,90,35.4465,221.2,1,20
3,4,90,35.4368,220.4,1,20
3,4,90,35.4465,221.6,1,20
3,4,90,35.4303,220.4,1,20
3,4,90,35.427,220.6,1,20
3,4,90,35.4498,220.2,1,20
3,4,90,35.4465,220.6,1,20
3,4,90,35.4498,221.6,1,20
3,4,90,35.4172,220,1,20
3,4,90,35.4465,220.8,1,20
3,4,90,35.4693,221.8,1,20
3,4,90,35.4238,220.2,1,20
3,4,90,35.4595,222,1,20
3,4,90,35.4433,220.8,1,20
3,4,90,35.4335,220.2,1,20
3,4,90,35.4303,220,1,20
3,4,90,35.4303,220.2,1,20
3,4,90,35.4238,220,1,20
3,4,90,35.4368,220.8,1,20
3,4,90,35.453,220.8,1,20
3,4,90,35.4335,220.2,1,20
3,4,90,35.4465,220.6,1,20
3,4,90,35.4498,220.2,1,20
3,4,90,35.44,220.6,1,20
3,4,90,35.4303,220.2,1,20
3,4,90,35.4465,220.4,1,20
3,4,90,35.4726,220.8,1,20
3,4,90,35.4465,220.6,1,20
3,4,90,35.427,220.2,1,20
3,4,90,35.44,220,1,20
3,4,90,35.4498,220.4,1,20
3,4,90,35.4433,220.2,1,20
3,4,90,35.44,220.6,1,20
3,4,90,35.4172,220,1,20
3,4,90,35.44,220.8,1,20
3,4,90,35.4303,220.4,1,20
3,4,90,35.44,220.6,1,20
3,4,90,35.4595,221,1,20
3,4,90,35.4563,222,1,20
3,4,90,35.4303,220.4,1,20
3,4,90,35.4335,220.6,1,20
3,4,90,35.4498,220.6,1,20
3,4,90,35.4368,220.6,1,20
3,4,90,35.44,220.8,1,20
3,4,90,35.44,220.2,1,20
3,4,90,35.4368,220.4,1,20
3,4,90,35.44,221,1,20
3,4,90,35.4303,220.2,1,20
3,4,90,35.4693,223.4,1,20
3,4,90,35.44,221,1,20
3,4,90,35.4433,220.2,1,20
3,5,87,35.4595,180.204,0.98,21
3,5,87,35.4726,180,1,21
3,5,87,35.4888,181.6,1,21
3,5,87,35.4628,180,1,21
3,5,87,35.4856,180,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.4921,180,1,21
3,5,87,35.466,180.2,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.4758,180.4,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.4856,180,1,21
3,5,87,35.4726,180.2,1,21
3,5,87,35.4921,180.4,1,21
3,5,87,35.4498,180,1,21
3,5,87,35.4758,180.2,1,21
3,5,87,35.453,180,1,21
3,5,87,35.4628,180.2,1,21
3,5,87,35.4563,180,1,21
3,5,87,35.4693,180.4,1,21
3,5,87,35.4921,180.2,1,21
3,5,87,35.4758,180.2,1,21
3,5,87,35.4693,180,1,21
3,5,87,35.4823,180.2,1,21
3,5,87,35.4595,180,1,21
3,5,87,35.4595,180.2,1,21
3,5,87,35.4953,180,1,21
3,5,87,35.4856,180.2,1,21
3,5,87,35.4433,180,0.98,21
3,5,87,35.4693,180.2,1,21
3,5,87,35.4498,180,1,21
3,5,87,35.466,180.4,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.466,180,1,21
3,5,87,35.4563,180.6,1,21
3,5,87,35.4921,180,1,21
3,5,87,35.4921,180.4,1,21
3,5,87,35.4758,180.2,1,21
3,5,87,35.4693,180.2,1,21
3,5,87,35.4628,180,1,21
3,5,87,35.4726,180.612,0.98,21
3,5,87,35.4888,180,1,21
3,5,87,35.4823,180,1,21
3,5,87,35.4498,180,1,21
3,5,87,35.4921,181,1,21
3,5,87,35.4498,180.2,1,21
3,5,87,35.4726,180.2,1,21
3,5,87,35.4758,180,1,21
3,5,87,35.4595,180,1,21
3,5,87,35.4726,181.4,1,21
3,5,87,35.5083,180.2,1,21
3,5,87,35.4856,180.2,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.4888,180,1,21
3,5,87,35.466,180,1,21
3,5,87,35.4628,180,1,21
3,5,87,35.4791,180,0.98,21
3,5,87,35.4758,180.2,1,21
3,5,87,35.4791,181.02,0.98,21
3,5,87,35.4628,180,0.98,21
3,5,87,35.4953,180.2,1,21
3,5,87,35.4856,180,1,21
3,5,87,35.4823,181,1,21
3,5,87,35.466,180.4,1,21
3,5,87,35.4791,180,1,21
3,5,87,35.4888,180.4,1,21
3,5,87,35.4726,180.6,1,21
3,5,87,35.453,180.204,0.98,21
3,5,87,35.4628,180.4,1,21
3,5,87,35.4628,180,1,21
3,5,87,35.4791,180.204,0.98,21
3,5,87,35.4628,180.2,1,21
3,5,87,35.466,180,1,21
3,5,87,35.4921,180.4,1,21
3,5,87,35.4726,180,1,21
3,5,90,42.7748,220,1,22
3,5,90,42.7781,220.8,1,22
3,5,90,42.7879,220,1,22
3,5,90,42.7813,220,0.98,22
3,5,90,42.8106,220.8,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.8009,221.6,1,22
3,5,90,42.8139,221.02,0.98,22
3,5,90,42.8139,220.8,1,22
3,5,90,42.7618,220,1,22
3,5,90,42.7846,220.2,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.8139,220.2,1,22
3,5,90,42.7911,220.8,1,22
3,5,90,42.7879,220,0.98,22
3,5,90,42.7976,220,1,22
3,5,90,42.8041,221,1,22
3,5,90,42.8236,220.8,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.7781,220,0.98,22
3,5,90,42.8106,221.6,1,22
3,5,90,42.7879,220.2,1,22
3,5,90,42.7976,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.7813,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.7781,220,1,22
3,5,90,42.7813,220,1,22
3,5,90,42.7683,220,1,22
3,5,90,42.7976,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.8074,220.8,1,22
3,5,90,42.8009,220.8,1,22
3,5,90,42.7944,220,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.7781,220.2,1,22
3,5,90,42.8041,220.816,0.98,22
3,5,90,42.7846,220.8,1,22
3,5,90,42.7944,220.8,1,22
3,5,90,42.7748,220,1,22
3,5,90,42.7879,220,1,22
3,5,90,42.8139,220,1,22
3,5,90,42.8269,221.6,1,22
3,5,90,42.7976,220.8,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.8009,220.8,1,22
3,5,90,42.7813,220,1,22
3,5,90,42.7879,220.8,1,22
3,5,90,42.8106,220.204,0.98,22
3,5,90,42.7846,220,1,22
3,5,90,42.8074,220.8,1,22
3,5,90,42.8171,220.8,1,22
3,5,90,42.8009,220.8,1,22
3,5,90,42.7879,220,1,22
3,5,90,42.7911,220.8,1,22
3,5,90,42.7911,220,1,22
3,5,90,42.7846,220.4,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.7944,220,1,22
3,5,90,42.8139,221.6,1,22
3,5,90,42.7879,220,1,22
3,5,90,42.8041,220,1,22
3,5,90,42.8139,220.8,1,22
3,5,90,42.7911,220,1,22
3,5,90,42.7911,220,1,22
3,5,90,42.8041,220,1,22
3,5,90,42.8139,221.8,1,22
3,5,90,42.7879,220,1,22
3,5,90,42.7813,220.8,1,22
3,5,90,42.7944,221,1,22
3,5,90,42.7911,220,1,22
3,5,90,42.7944,220,1,22
3,5,90,42.7944,220,1,22
3,5,90,42.8009,220,1,22
3,6,84,27.766,140.4,1,23
3,6,84,27.7888,140.408,0.98,23
3,6,84,27.7758,140.6,1,23
3,6,84,27.7953,140.6,1,23
3,6,84,27.7823,140.2,1,23
3,6,84,27.8116,141.8,1,23
3,6,84,27.7888,140.6,1,23
3,6,84,27.7823,140.4,1,23
3,6,84,27.7986,141,1,23
3,6,84,27.7953,140.4,1,23
3,6,84,27.7855,140.4,1,23
3,6,84,27.7986,141,1,23
3,6,84,27.7628,140.4,1,23
3,6,84,27.792,140.8,1,23
3,6,84,27.8246,140.8,1,23
3,6,84,27.8148,140.4,1,23
3,6,84,27.792,140.4,1,23
3,6,84,27.7888,140.4,1,23
3,6,84,27.8148,141,1,23
3,6,84,27.7986,140.4,1,23
3,6,84,27.7823,140.6,1,23
3,6,84,27.8051,140.6,1,23
3,6,84,27.779,140.8,1,23
3,6,84,27.7953,141,1,23
3,6,84,27.8213,140.8,1,23
3,6,84,27.8018,140.2,1,23
3,6,84,27.779,140.6,1,23
3,6,84,27.7855,140,1,23
3,6,84,27.8051,140.8,1,23
3,6,84,27.7855,140.4,1,23
3,6,84,27.7953,140.408,0.98,23
3,6,84,27.7693,140.2,1,23
3,6,84,27.8051,140.612,0.98,23
3,6,84,27.8181,140.2,1,23
3,6,84,27.779,140.2,1,23
3,6,84,27.7986,140.8,1,23
3,6,84,27.779,140.6,1,23
3,6,84,27.7986,140.6,1,23
3,6,84,27.779,140.2,1,23
3,6,84,27.753,140.408,0.98,23
3,6,84,27.8116,140.6,1,23
3,6,84,27.7986,141.2,1,23
3,6,84,27.7693,140,0.98,23
3,6,84,27.7693,140.4,1,23
3,6,84,27.792,140.6,1,23
3,6,84,27.7953,140.204,0.98,23
3,6,84,27.779,140.4,1,23
3,6,84,27.8213,141.6,1,23
3,6,84,27.7855,140.8,1,23
3,6,84,27.7953,140.6,1,23
3,6,84,27.8116,140.8,1,23
3,6,84,27.8083,141,1,23
3,6,84,27.7758,140,1,23
3,6,84,27.7986,140.6,1,23
3,6,84,27.792,140.4,1,23
3,6,84,27.7693,140.204,0.98,23
3,6,84,27.8051,140.8,1,23
3,6,84,27.7823,140.8,1,23
3,6,84,27.7823,140.204,0.98,23
3,6,84,27.8148,141.2,1,23
3,6,84,27.7888,140.816,0.98,23
3,6,84,27.7758,140.2,1,23
3,6,84,27.7888,140.6,1,23
3,6,84,27.7953,141,1,23
3,6,84,27.8116,141.4,1,23
3,6,84,27.779,140.4,1,23
3,6,84,27.8018,140.4,1,23
3,6,84,27.7986,140.6,1,23
3,6,84,27.7758,141,1,23
3,6,84,27.7823,140.4,1,23
3,6,84,27.792,140.4,1,23
3,6,84,27.7725,140.4,1,23
3,6,84,27.8148,141.2,1,23
3,6,84,27.7953,141.2,1,23
3,6,84,27.792,140.2,1,23
3,6,87,33.1832,180,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.1898,180.4,1,24
3,6,87,33.1865,180,1,24
3,6,87,33.1702,180.2,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1865,180.4,1,24
3,6,87,33.1898,180,1,24
3,6,87,33.1767,180.4,1,24
3,6,87,33.18,180.4,1,24
3,6,87,33.1735,180,1,24
3,6,87,33.1637,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.167,180,0.98,24
3,6,87,33.1637,180,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1735,180,1,24
3,6,87,33.1898,180,0.98,24
3,6,87,33.167,180,1,24
3,6,87,33.1898,180.8,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1832,180,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1898,180,1,24
3,6,87,33.1963,180,1,24
3,6,87,33.18,180.4,1,24
3,6,87,33.18,180.408,0.98,24
3,6,87,33.1832,180,1,24
3,6,87,33.2028,180.2,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.2028,180,1,24
3,6,87,33.1735,180.204,0.98,24
3,6,87,33.1832,180.4,1,24
3,6,87,33.1995,180.4,1,24
3,6,87,33.1898,180.4,1,24
3,6,87,33.18,180,1,24
3,6,87,33.193,180.2,1,24
3,6,87,33.167,180.4,1,24
3,6,87,33.1898,180.408,0.98,24
3,6,87,33.193,180,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.1832,180.2,1,24
3,6,87,33.1865,180,1,24
3,6,87,33.1832,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1735,180.8,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1898,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.167,180,0.98,24
3,6,87,33.18,180.6,1,24
3,6,87,33.1865,180.4,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1605,180,1,24
3,6,87,33.1735,180,0.98,24
3,6,87,33.1767,180,1,24
3,6,87,33.18,180,1,24
3,6,87,33.193,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1637,180.204,0.98,24
3,6,87,33.1865,180,1,24
3,6,87,33.1898,180.4,1,24
3,6,87,33.1832,180,1,24
3,6,87,33.1963,180.8,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.18,180.2,1,24
3,6,87,33.1605,180,1,24
3,6,87,33.1865,180,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.206,180,1,24
3,6,90,42.0636,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0961,240.4,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0864,240.2,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0636,240,1,25
3,6,90,42.0604,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0929,240.2,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0799,240,0.98,25
3,6,90,42.0669,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0636,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0961,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0929,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0604,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0896,240.6,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0701,240.2,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0636,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0961,240.4,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0994,240.2,1,25
3,6,90,42.0799,240,1,25
3,6,90,42.0636,240.6,1,25
3,6,90,42.0929,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0604,240,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0799,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0604,240,1,25
3,6,90,42.0604,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0929,240,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0831,240.2,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0799,240,1,25
3,6,90,42.0636,240,1,25
3,6,90,42.0701,240,1,25
3,7,84,30.0553,170,1,26
3,7,84,30.0488,170.4,1,26
3,7,84,30.0521,170,1,26
3,7,84,30.0618,170.6,1,26
3,7,84,30.0781,170.408,0.98,26
3,7,84,30.0586,170.4,1,26
3,7,84,30.0391,170.2,1,26
3,7,84,30.0748,170.204,0.98,26
3,7,84,30.0716,170.204,0.98,26
3,7,84,30.0553,170,1,26
3,7,84,30.1041,171.2,1,26
3,7,84,30.0846,170,0.98,26
3,7,84,30.1139,171.4,1,26
3,7,84,30.0748,171,1,26
3,7,84,30.0683,170,1,26
3,7,84,30.0781,170.6,1,26
3,7,84,30.0683,170.8,1,26
3,7,84,30.0716,170.4,1,26
3,7,84,30.0683,170.4,1,26
3,7,84,30.1009,171.8,1,26
3,7,84,30.0553,170.6,1,26
3,7,84,30.0748,170.2,1,26
3,7,84,30.0879,170.4,1,26
3,7,84,30.0618,170.2,1,26
3,7,84,30.0553,170.4,1,26
3,7,84,30.0846,170.8,1,26
3,7,84,30.0716,170.612,0.98,26
3,7,84,30.0716,171,1,26
3,7,84,30.0651,171,1,26
3,7,84,30.0814,171,1,26
3,7,84,30.0814,170.2,1,26
3,7,84,30.0683,170.6,1,26
3,7,84,30.0911,170.6,1,26
3,7,84,30.0879,170.6,1,26
3,7,84,30.0488,170.6,1,26
3,7,84,30.0976,170.4,1,26
3,7,84,30.0879,170.8,1,26
3,7,84,30.0521,170.2,1,26
3,7,84,30.0618,170.6,1,26
3,7,84,30.0488,170.2,1,26
3,7,84,30.0846,170.816,0.98,26
3,7,84,30.0553,171,1,26
3,7,84,30.0586,170.4,1,26
3,7,84,30.0976,170.4,1,26
3,7,84,30.1009,170.625,0.96,26
3,7,84,30.0586,170.6,1,26
3,7,84,30.0879,170.2,1,26
3,7,84,30.0586,171.2,1,26
3,7,84,30.0781,170.816,0.98,26
3,7,84,30.0683,171,1,26
3,7,84,30.0814,171,1,26
3,7,84,30.0944,170.4,1,26
3,7,84,30.0651,170,0.98,26
3,7,84,30.0879,170.4,1,26
3,7,84,30.0716,170.2,1,26
3,7,84,30.0683,170.6,1,26
3,7,84,30.0814,171.02,0.98,26
3,7,84,30.0553,171,1,26
3,7,84,30.0651,170.4,1,26
3,7,84,30.0683,170.4,1,26
3,7,84,30.0488,170,0.96,26
3,7,84,30.0488,170.8,1,26
3,7,84,30.0748,170.4,1,26
3,7,84,30.0651,171.4,1,26
3,7,84,30.0651,170.2,1,26
3,7,84,30.0748,170.6,1,26
3,7,84,30.0651,170,1,26
3,7,84,30.0651,170.4,1,26
3,7,84,30.0976,170.816,0.98,26
3,7,84,30.0846,170,1,26
3,7,84,30.0716,170.8,1,26
3,7,84,30.0814,171,1,26
3,7,84,30.0814,170.2,1,26
3,7,84,30.0423,170.6,1,26
3,7,84,30.0651,170.4,1,26
3,7,87,33.52,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5233,190.2,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5363,190,1,27
3,7,87,33.5298,190,1,27
3,7,87,33.52,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5298,190.6,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5363,190.4,1,27
3,7,87,33.5103,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5428,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.52,190.2,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5395,190.2,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.52,190.2,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5428,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5363,190,1,27
3,7,87,33.52,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5493,190,1,27
3,7,87,33.5428,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5298,190.2,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5103,190.2,1,27
3,7,87,33.5395,190.6,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.533,190.6,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.507,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5395,190.2,1,27
3,7,87,33.5428,190.2,1,27
3,7,87,33.4972,190.2,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5428,190.2,1,27
3,7,87,33.5428,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5103,190,1,27
3,7,87,33.5363,190.2,1,27
3,7,87,33.5233,190.4,1,27
3,7,87,33.5168,190,0.98,27
3,7,87,33.5265,190.2,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5265,190.4,1,27
3,7,90,40.5259,260,1,28
3,7,90,40.5487,260.2,1,28
3,7,90,40.5389,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5487,260.6,1,28
3,7,90,40.5097,260,1,28
3,7,90,40.5487,260,1,28
3,7,90,40.5129,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5454,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5552,260.2,1,28
3,7,90,40.5129,260,1,28
3,7,90,40.5389,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5162,260,0.98,28
3,7,90,40.5324,260,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5259,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5292,260,1,28
3,7,90,40.5194,260,1,28
3,7,90,40.5259,260.6,1,28
3,7,90,40.5259,260.2,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5715,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5129,260,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5324,260.2,1,28
3,7,90,40.4934,260,1,28
3,7,90,40.5389,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5259,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5389,260,1,28
3,7,90,40.5194,260.6,1,28
3,7,90,40.5259,260,1,28
3,7,90,40.5292,260,1,28
3,7,90,40.5129,260,1,28
3,7,90,40.5194,260,1,28
3,7,90,40.5097,260,1,28
3,7,90,40.5454,260.4,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5292,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5097,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5454,260,1,28
3,7,90,40.5292,260,1,28
3,7,90,40.552,260,1,28
3,7,90,40.5292,260,1,28
3,7,90,40.5389,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5259,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5812,260,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5585,260.2,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5129,260,1,28
3,8,78,23.6478,131.429,0.98,29
3,8,78,23.6576,132.4,1,29
3,8,78,23.6413,131.8,1,29
3,8,78,23.6315,131.4,1,29
3,8,78,23.6315,132.2,1,29
3,8,78,23.6283,131,1,29
3,8,78,23.6543,131.4,1,29
3,8,78,23.625,132,1,29
3,8,78,23.6315,132,1,29
3,8,78,23.625,131.6,1,29
3,8,78,23.6803,132.6,1,29
3,8,78,23.6641,133.8,1,29
3,8,78,23.6543,132.4,1,29
3,8,78,23.6315,131.8,1,29
3,8,78,23.6771,132.6,1,29
3,8,78,23.6315,131.6,1,29
3,8,78,23.6348,131.837,0.98,29
3,8,78,23.6153,131.8,1,29
3,8,78,23.6283,131,1,29
3,8,78,23.6576,133.2,1,29
3,8,78,23.6283,131.875,0.96,29
3,8,78,23.6348,131.8,1,29
3,8,78,23.5958,130.8,1,29
3,8,78,23.638,131,1,29
3,8,78,23.6478,131.633,0.98,29
3,8,78,23.6315,131.6,1,29
3,8,78,23.6738,132.6,1,29
3,8,78,23.6283,131.4,1,29
3,8,78,23.6478,131.458,0.96,29
3,8,78,23.6315,131.6,1,29
3,8,78,23.6348,131.4,1,29
3,8,78,23.6576,131.633,0.98,29
3,8,78,23.6088,130.8,1,29
3,8,78,23.625,130.8,1,29
3,8,78,23.6283,132.245,0.98,29
3,8,78,23.6543,132.2,1,29
3,8,78,23.6445,131.4,1,29
3,8,78,23.638,131.429,0.98,29
3,8,78,23.6478,132.6,1,29
3,8,78,23.6153,131.4,1,29
3,8,78,23.6055,130.8,1,29
3,8,78,23.6348,131.4,1,29
3,8,78,23.6445,132,1,29
3,8,78,23.6153,131,1,29
3,8,78,23.6315,131.633,0.98,29
3,8,78,23.6218,130.6,1,29
3,8,78,23.6413,132.2,1,29
3,8,78,23.6478,132,1,29
3,8,78,23.6283,131.4,1,29
3,8,78,23.6348,131.6,1,29
3,8,78,23.6315,131.4,1,29
3,8,78,23.6576,132.6,1,29
3,8,78,23.6153,130.6,1,29
3,8,78,23.6218,131,1,29
3,8,78,23.6185,131,1,29
3,8,78,23.612,131.429,0.98,29
3,8,78,23.6413,131.8,1,29
3,8,78,23.638,132.245,0.98,29
3,8,78,23.638,131.8,1,29
3,8,78,23.6738,132.653,0.98,29
3,8,78,23.6608,132.449,0.98,29
3,8,78,23.638,131.2,1,29
3,8,78,23.6641,131.2,1,29
3,8,78,23.6185,131.4,1,29
3,8,78,23.6283,131.633,0.98,29
3,8,78,23.6413,131,1,29
3,8,78,23.6478,132,1,29
3,8,78,23.6218,131.6,1,29
3,8,78,23.6413,132.4,1,29
3,8,78,23.6641,131.6,1,29
3,8,78,23.638,130.8,1,29
3,8,78,23.6348,132.2,1,29
3,8,78,23.6088,131,1,29
3,8,78,23.6185,131.8,1,29
3,8,78,23.6055,131.2,1,29
3,8,81,22.1793,170,1,30
3,8,81,22.1988,170.4,1,30
3,8,81,22.2086,171.2,1,30
3,8,81,22.2183,170.8,1,30
3,8,81,22.2086,171.2,1,30
